order_item_id,order_id,product_id,quantity,unit_price
13339,6684,514,4,8715.05
13340,6684,933,2,34534.55
13341,6685,889,4,26780.84
13342,6685,127,3,43259.49
13343,6686,102,5,32879.4
13344,6687,702,5,7465.21
13345,6688,210,4,13447.41
13346,6689,909,5,44214.99
13347,6690,918,3,46121.32
13348,6690,256,3,27572.89
13349,6691,329,3,7406.53
13350,6691,453,1,1821.24
13351,6692,833,3,39406.94
13352,6693,466,4,2169.67
13353,6693,581,1,24178.06
13354,6694,938,2,7942.92
13355,6694,55,3,38240.63
13356,6695,611,5,7871.6
13357,6696,813,5,5859.38
13358,6696,72,3,5150.75
13359,6697,834,3,21556.5
13360,6698,644,2,15131.64
13361,6698,549,5,24664.61
13362,6698,660,1,28924.44
13363,6699,786,1,1100.03
13364,6699,458,4,20377.95
13365,6700,216,1,12376.5
13366,6701,856,5,16492.17
13367,6702,794,3,35370.96
13368,6702,271,4,17965.91
13369,6703,204,4,8973.83
13370,6704,388,2,29057.65
13371,6704,166,4,32535.26
13372,6704,208,4,46308.36
13373,6705,747,1,47082.78
13374,6706,970,5,25370.51
13375,6706,283,2,11689.68
13376,6707,512,1,12135.31
13377,6707,223,5,29119.97
13378,6707,512,3,22499.28
13379,6708,510,5,12100.31
13380,6708,479,4,36753.89
13381,6708,401,5,32747.8
13382,6709,781,2,9696.74
13383,6710,563,4,30250.03
13384,6710,175,3,7769.39
13385,6711,776,3,27116.79
13386,6712,380,3,37613.84
13387,6712,3,2,35533.31
13388,6712,610,4,45266.85
13389,6713,508,2,19926.89
13390,6713,200,2,7666.34
13391,6714,217,2,124.57
13392,6714,479,5,2097.93
13393,6715,222,2,25695.24
13394,6715,646,2,930.92
13395,6716,894,4,27330.88
13396,6716,318,4,7233.8
13397,6717,163,2,21433.21
13398,6717,811,5,35472.63
13399,6717,844,1,12101.51
13400,6718,358,5,38177.93
13401,6719,154,5,40608.61
13402,6719,867,2,26549.3
13403,6720,119,5,23517.49
13404,6720,318,5,48597.14
13405,6720,705,5,4774.93
13406,6721,712,5,13751.73
13407,6721,814,4,13714.27
13408,6721,818,2,41357.1
13409,6722,955,5,35369.49
13410,6722,291,5,36475.94
13411,6722,251,4,29221.81
13412,6723,214,5,35786.45
13413,6723,291,4,16856.67
13414,6723,408,2,14613.71
13415,6724,869,4,44232.92
13416,6724,604,1,15110.64
13417,6724,414,4,23598.08
13418,6725,193,1,33611.13
13419,6725,339,1,44340.28
13420,6726,487,1,21152.39
13421,6726,886,1,15737.32
13422,6726,761,2,45234.83
13423,6727,78,5,31937.02
13424,6728,626,5,25962.68
13425,6729,560,1,333.5
13426,6729,47,2,47907.03
13427,6729,267,5,14884.28
13428,6730,176,1,32524.68
13429,6730,377,5,39937.22
13430,6730,554,3,33963.7
13431,6731,350,4,4677.62
13432,6731,656,1,9725.13
13433,6731,721,5,49919.87
13434,6732,888,1,49601.14
13435,6733,761,5,7802.16
13436,6733,941,3,3189.9
13437,6734,920,5,31055.38
13438,6734,23,4,11635.77
13439,6734,58,1,40190.63
13440,6735,368,1,27799.66
13441,6735,60,2,6664.38
13442,6735,568,5,17339.33
13443,6736,115,3,20129.98
13444,6736,770,3,8958.89
13445,6736,935,4,42581.73
13446,6737,24,4,3193.76
13447,6737,475,3,44228.07
13448,6737,82,4,38180.33
13449,6738,715,4,32244.98
13450,6739,892,3,11239.16
13451,6739,354,1,17476.78
13452,6739,553,2,22031.84
13453,6740,590,2,24947.01
13454,6740,63,5,33610.77
13455,6740,56,5,15644.3
13456,6741,452,2,46551.16
13457,6741,845,4,42459.77
13458,6742,27,5,26850.45
13459,6742,188,3,15345.58
13460,6743,572,4,1358.02
13461,6743,904,2,10376.35
13462,6743,603,3,44428.08
13463,6744,677,3,42173.15
13464,6744,683,5,39176.56
13465,6744,427,2,33031.25
13466,6745,412,3,47490.48
13467,6745,964,1,32117.74
13468,6746,770,1,19959.24
13469,6746,564,1,38642.98
13470,6746,889,2,444.51
13471,6747,814,2,2781.82
13472,6747,769,5,41332.05
13473,6747,114,4,21876.62
13474,6748,832,4,24724.61
13475,6749,199,5,13904.82
13476,6750,748,4,39695.74
13477,6751,493,2,45977.07
13478,6751,757,1,23375.6
13479,6751,245,4,5289.23
13480,6752,733,3,26156.71
13481,6752,797,5,34964.11
13482,6752,975,2,7989.56
13483,6753,494,5,29358.68
13484,6753,338,3,38071.51
13485,6754,383,4,11974.31
13486,6754,551,3,45139.42
13487,6755,982,4,44230.7
13488,6755,45,4,48916.55
13489,6756,515,4,35707.06
13490,6756,81,2,26589.61
13491,6757,163,4,6376.29
13492,6757,186,2,5958.59
13493,6758,232,1,24844.06
13494,6759,905,4,36454.81
13495,6760,620,1,8329.41
13496,6760,579,5,21967.7
13497,6760,601,5,36531.34
13498,6761,306,3,39832.21
13499,6761,530,4,5297.86
13500,6762,739,5,40399.06
13501,6763,853,5,32146.46
13502,6764,199,1,25962.82
13503,6765,885,4,22725.92
13504,6765,522,5,45721.91
13505,6765,511,4,49511.21
13506,6766,554,2,28914.56
13507,6766,673,1,15254.91
13508,6767,182,4,3189.84
13509,6767,801,2,22297.53
13510,6767,515,1,29306.47
13511,6768,156,3,5608.99
13512,6768,977,1,20264.42
13513,6768,667,2,46100.92
13514,6769,442,5,16813.33
13515,6769,721,3,20856.27
13516,6769,747,5,3690.62
13517,6770,467,4,43940.87
13518,6771,248,5,4961.27
13519,6772,117,4,35709.88
13520,6772,768,1,20791.75
13521,6773,299,4,49612.03
13522,6774,812,2,22802.26
13523,6774,315,4,33215.3
13524,6775,803,3,40671.22
13525,6776,816,3,23161.97
13526,6776,386,4,4244.72
13527,6776,923,2,47246.54
13528,6777,994,1,10564.34
13529,6777,23,2,39451.24
13530,6777,736,4,3716.58
13531,6778,916,1,27164.04
13532,6778,800,4,4044.09
13533,6778,133,3,38046.46
13534,6779,350,5,8609.47
13535,6779,426,4,49786.85
13536,6780,72,5,25699.55
13537,6781,624,5,31274.9
13538,6781,845,3,22212.02
13539,6782,139,5,40859.29
13540,6783,662,3,22089.23
13541,6783,384,5,27484.49
13542,6784,545,3,18293.68
13543,6785,847,4,13001.98
13544,6785,363,2,31242.49
13545,6786,897,4,45237.77
13546,6786,234,5,20841.2
13547,6787,94,3,2140.55
13548,6787,81,1,24573.12
13549,6788,761,4,45065.67
13550,6788,567,2,10821.2
13551,6789,773,2,20411.79
13552,6789,271,5,8296.98
13553,6790,716,2,1720.8
13554,6790,683,4,553.73
13555,6790,556,5,43786.62
13556,6791,744,1,14448.34
13557,6791,956,4,5026.58
13558,6791,182,4,32742.66
13559,6792,524,2,21678.43
13560,6792,475,2,9420.44
13561,6793,748,4,46071.37
13562,6793,780,1,18747.42
13563,6793,680,5,32097.66
13564,6794,197,4,28436.66
13565,6795,140,5,41705.13
13566,6795,18,1,3276.69
13567,6795,597,4,24561.06
13568,6796,930,3,2877.71
13569,6796,799,1,23767.55
13570,6796,669,3,5679.09
13571,6797,99,2,2341.11
13572,6797,638,5,3764.54
13573,6798,911,1,27251.86
13574,6798,964,5,49340.75
13575,6798,715,1,30704.76
13576,6799,288,2,7734.62
13577,6800,936,4,36159.07
13578,6800,662,4,27313.9
13579,6800,702,3,7966.81
13580,6801,953,2,18498.54
13581,6802,983,3,39430.03
13582,6803,666,1,29200.42
13583,6803,623,2,22252.88
13584,6804,352,3,12650.89
13585,6805,810,2,2354.83
13586,6805,485,4,27216.84
13587,6805,630,1,6348.09
13588,6806,945,1,36940.81
13589,6807,148,2,43409.71
13590,6808,362,1,34634.19
13591,6808,176,2,874.34
13592,6808,580,5,10459.58
13593,6809,990,5,21306.71
13594,6809,484,2,19737.61
13595,6809,199,4,25346.98
13596,6810,74,3,39250.04
13597,6810,573,1,25264.32
13598,6811,816,1,45889.85
13599,6811,504,2,19786.38
13600,6811,108,5,11374.74
13601,6812,560,2,852.3
13602,6812,211,2,16733.08
13603,6812,525,1,14278.64
13604,6813,988,1,2756.44
13605,6813,958,5,20789.57
13606,6814,383,3,14529.98
13607,6814,357,2,30374.42
13608,6814,907,4,1496.78
13609,6815,958,1,31681.08
13610,6815,215,3,43565.67
13611,6815,407,3,25611.31
13612,6816,463,2,35505.33
13613,6816,854,4,14513.84
13614,6817,759,4,11944.64
13615,6817,653,2,32616.22
13616,6818,224,1,375.98
13617,6818,275,5,48127.94
13618,6819,941,5,25063.88
13619,6820,732,4,13003.25
13620,6820,955,5,12062.88
13621,6821,64,5,5997.29
13622,6821,139,1,20725.48
13623,6821,992,3,41514.69
13624,6822,229,3,35589.4
13625,6822,42,5,9959.26
13626,6823,562,5,41540.63
13627,6823,306,1,5677.1
13628,6824,820,3,13214.59
13629,6824,89,4,25844.85
13630,6825,841,4,23161.51
13631,6825,830,3,385.56
13632,6826,484,5,337.54
13633,6826,109,3,1648.21
13634,6827,928,3,22655.17
13635,6827,339,5,43087.19
13636,6827,5,3,6150.39
13637,6828,117,2,36730.11
13638,6828,261,5,23073.29
13639,6829,337,3,24286.75
13640,6830,644,1,19342.34
13641,6830,251,2,49218.52
13642,6830,802,5,41556.5
13643,6831,809,3,20887.7
13644,6831,563,2,18320.92
13645,6832,394,3,26435.15
13646,6832,90,4,18196.02
13647,6833,66,3,5334.46
13648,6834,513,1,47547.76
13649,6834,443,2,30442.64
13650,6834,320,2,37823.82
13651,6835,283,1,11107.27
13652,6836,68,5,18606.77
13653,6837,538,1,7786.54
13654,6837,1000,1,26000.95
13655,6837,40,1,24807.95
13656,6838,772,1,7416.8
13657,6838,924,1,6280.13
13658,6838,98,3,36734.69
13659,6839,439,4,19181.86
13660,6839,78,3,12112.64
13661,6839,491,1,29606.73
13662,6840,313,3,13370.78
13663,6841,363,3,26744.63
13664,6841,875,4,34136.85
13665,6842,842,3,21855.54
13666,6842,355,4,38626.53
13667,6843,457,1,43997.3
13668,6843,284,4,20487.88
13669,6843,336,5,45631.83
13670,6844,496,2,8576.77
13671,6844,447,2,6781.51
13672,6845,61,2,5860.49
13673,6845,73,3,14657.36
13674,6845,632,1,14722.35
13675,6846,596,3,38196.09
13676,6846,369,1,42632.62
13677,6846,755,1,20395.18
13678,6847,95,1,46583.88
13679,6848,312,1,8090.4
13680,6849,268,2,2845.61
13681,6849,666,4,3786.61
13682,6850,325,2,19407.18
13683,6851,603,2,49095.65
13684,6851,265,4,47522.42
13685,6851,372,4,41932.14
13686,6852,983,3,41455.57
13687,6853,959,5,15239.23
13688,6853,803,5,26279.35
13689,6853,124,4,5327.25
13690,6854,617,5,28487.09
13691,6854,331,3,13506.78
13692,6854,50,3,37465.9
13693,6855,727,4,26881.17
13694,6855,987,5,47215.67
13695,6856,950,2,44756.4
13696,6856,288,2,15578.02
13697,6857,108,3,12714.92
13698,6857,765,5,17126.2
13699,6857,225,1,5846.38
13700,6858,445,3,43492.08
13701,6858,7,3,5800.27
13702,6859,389,3,25339.62
13703,6860,331,3,46517.18
13704,6860,244,5,27974.54
13705,6860,540,4,13909.67
13706,6861,809,2,37100.69
13707,6862,437,3,11252.36
13708,6862,572,3,8951.88
13709,6863,548,5,35005.52
13710,6864,915,4,45001.39
13711,6864,163,2,34819.89
13712,6864,551,1,36830.13
13713,6865,748,4,43055.45
13714,6865,119,1,407.95
13715,6866,573,5,11443.53
13716,6866,425,3,7982.93
13717,6866,320,5,24673.05
13718,6867,388,1,21201.5
13719,6867,102,1,40758.05
13720,6868,211,1,22476.69
13721,6868,769,2,32516.07
13722,6869,340,5,13984.44
13723,6869,427,5,39666.24
13724,6869,419,5,49916.63
13725,6870,207,5,29281.84
13726,6871,536,1,23013.03
13727,6872,467,4,16032.55
13728,6873,894,1,46935.23
13729,6874,556,1,2429.67
13730,6874,910,3,15849.54
13731,6875,660,1,44163.53
13732,6875,263,2,1404.02
13733,6875,176,3,30299.1
13734,6876,930,1,37259.67
13735,6876,384,5,13649.52
13736,6876,667,2,49758.09
13737,6877,149,5,7617.14
13738,6878,537,1,18922.32
13739,6879,487,2,47065.4
13740,6879,565,4,26713.91
13741,6879,911,1,34341.08
13742,6880,491,4,29109.89
13743,6881,588,2,6212.34
13744,6881,106,2,42828.74
13745,6882,209,1,12118.85
13746,6882,69,1,43963.07
13747,6883,631,4,25851.64
13748,6883,121,3,9509.3
13749,6884,823,2,2284.45
13750,6885,378,5,28631.83
13751,6885,481,3,17320.34
13752,6886,844,5,1170.69
13753,6886,594,1,14530.59
13754,6887,683,2,26443.33
13755,6887,487,4,6394.84
13756,6888,4,2,39900.82
13757,6888,24,3,17705.23
13758,6889,502,3,8128.08
13759,6889,833,2,41708.59
13760,6889,890,2,33098.02
13761,6890,139,3,48426.3
13762,6891,661,4,20031.29
13763,6891,944,5,11368.43
13764,6892,988,3,678.82
13765,6892,206,5,48292.56
13766,6892,455,3,15148.47
13767,6893,33,2,39483.88
13768,6893,998,2,6593.77
13769,6893,467,5,14913.03
13770,6894,472,1,2881.66
13771,6895,563,3,23202.13
13772,6895,877,3,24987.72
13773,6895,125,5,13251.2
13774,6896,86,2,46465.67
13775,6896,248,1,3871.55
13776,6897,289,3,5381.32
13777,6897,108,2,38821.78
13778,6898,957,1,33278.02
13779,6899,927,1,45564.24
13780,6899,198,4,25630.74
13781,6899,747,1,45303.57
13782,6900,156,2,24506.43
13783,6900,23,3,46076.37
13784,6901,805,5,46297.85
13785,6902,832,3,37699.17
13786,6903,651,4,48952.28
13787,6903,598,1,36155.88
13788,6903,903,4,46112.02
13789,6904,376,2,31917.41
13790,6905,56,5,40521.77
13791,6905,987,5,33491.64
13792,6905,351,5,38530.79
13793,6906,518,4,3231.72
13794,6907,72,3,39737.01
13795,6907,495,3,2537.43
13796,6908,841,1,37583.71
13797,6909,16,1,11365.31
13798,6909,546,1,23072.3
13799,6909,780,3,13869.51
13800,6910,149,3,10857.26
13801,6911,622,3,10611
13802,6911,775,5,36551.11
13803,6911,511,5,6995.14
13804,6912,784,3,20217.21
13805,6913,417,1,28881.82
13806,6913,180,3,47235
13807,6914,638,5,47018.67
13808,6915,87,5,15112.6
13809,6915,161,2,40103.25
13810,6916,350,2,44339.76
13811,6916,956,2,1308.39
13812,6917,181,4,17287.78
13813,6917,494,5,24274.44
13814,6917,53,4,7541.24
13815,6918,223,4,43898.27
13816,6918,56,1,5809.66
13817,6919,801,2,36333.99
13818,6920,637,1,19105.56
13819,6920,891,1,24437.18
13820,6921,47,3,2676.79
13821,6921,413,1,38970.19
13822,6922,598,1,3911.68
13823,6922,264,3,21843.99
13824,6922,343,2,177.28
13825,6923,982,1,1142.12
13826,6924,203,2,49310.98
13827,6924,614,1,6112.91
13828,6924,897,4,23685.92
13829,6925,84,3,28170.66
13830,6925,716,5,26810.41
13831,6925,967,3,18121.38
13832,6926,700,5,36037.21
13833,6927,908,3,24275.48
13834,6927,694,3,44736.21
13835,6928,909,5,34426.9
13836,6928,816,3,43413.61
13837,6928,633,5,46043.08
13838,6929,718,1,26854.51
13839,6929,547,1,7773.4
13840,6929,6,4,18113.54
13841,6930,661,3,48027.47
13842,6930,195,1,23474.84
13843,6931,519,5,42127.32
13844,6931,748,2,21958.43
13845,6932,444,3,30891.37
13846,6933,36,2,3232.48
13847,6933,151,5,32967.95
13848,6933,456,2,33973.13
13849,6934,713,1,31546.37
13850,6934,541,4,31010.78
13851,6935,489,3,32392.15
13852,6935,686,5,41039.66
13853,6936,174,2,17274.46
13854,6936,34,1,10261.72
13855,6936,173,1,3969.03
13856,6937,533,4,32807.05
13857,6937,887,5,43796.92
13858,6937,134,1,26336.61
13859,6938,319,5,9574.29
13860,6938,551,5,32113.28
13861,6938,34,3,23239.59
13862,6939,914,3,4306.45
13863,6939,961,4,32793.82
13864,6940,631,5,33233.73
13865,6940,1,2,10779.96
13866,6941,984,2,20420.73
13867,6941,490,4,9374.17
13868,6942,858,1,9183.49
13869,6942,321,5,16697.22
13870,6942,32,2,27930.92
13871,6943,469,2,1661.47
13872,6943,539,3,17091.26
13873,6944,113,2,31887.31
13874,6945,543,1,41705.28
13875,6945,2,3,48631.54
13876,6945,98,1,18409.87
13877,6946,213,4,9327.62
13878,6946,682,4,6508.59
13879,6947,232,3,37817.29
13880,6948,118,2,13138.91
13881,6948,390,4,44266.5
13882,6949,163,5,23183.25
13883,6950,565,5,13649.22
13884,6950,433,5,35752.97
13885,6951,66,1,13210.7
13886,6951,314,4,3118.32
13887,6951,546,2,23384.94
13888,6952,785,4,26109.7
13889,6953,875,1,36173.69
13890,6953,639,2,35464.99
13891,6953,862,5,39763.5
13892,6954,286,5,18576.75
13893,6954,620,2,49576.24
13894,6955,234,1,38960.25
13895,6955,915,3,37433.99
13896,6955,612,2,12050.18
13897,6956,526,5,10025.08
13898,6956,201,5,30298.87
13899,6956,802,2,31133.36
13900,6957,442,3,27849.02
13901,6957,519,3,15548.57
13902,6957,705,2,9969.38
13903,6958,714,1,49360.44
13904,6958,533,1,29036.09
13905,6959,330,1,5300.17
13906,6959,633,4,20416.61
13907,6960,98,5,13990.48
13908,6960,243,2,23983.85
13909,6960,377,3,8809.32
13910,6961,553,2,33807.02
13911,6961,937,3,39700.55
13912,6962,641,1,30549.24
13913,6963,711,2,15019.77
13914,6964,61,1,37177.29
13915,6965,150,4,18995.15
13916,6965,654,1,42432.98
13917,6966,166,1,26436.23
13918,6966,628,5,45028.91
13919,6967,111,4,24052.51
13920,6968,776,5,2579.57
13921,6968,114,1,38573.08
13922,6969,376,4,6861.47
13923,6970,619,5,49947.77
13924,6970,27,5,37773.84
13925,6970,507,5,6300.39
13926,6971,261,3,39354.37
13927,6971,332,3,43480.87
13928,6972,642,5,15291.37
13929,6973,545,2,37579.38
13930,6973,390,1,35037.65
13931,6973,127,2,11323.48
13932,6974,987,1,17012.89
13933,6974,174,1,33994.45
13934,6975,743,1,37661.97
13935,6976,233,1,9645.31
13936,6976,695,1,15477.04
13937,6976,432,2,45558.18
13938,6977,949,4,31842.95
13939,6977,224,2,28372.43
13940,6978,369,5,3132.3
13941,6978,353,3,45534.11
13942,6978,114,4,15597.44
13943,6979,675,5,47822.38
13944,6979,342,4,42103.96
13945,6980,433,2,7984.95
13946,6980,834,5,25568.34
13947,6981,851,2,26638.5
13948,6981,619,5,14180.17
13949,6981,163,4,1603.84
13950,6982,646,4,31736.89
13951,6983,310,3,45953.52
13952,6984,813,1,32494.52
13953,6984,378,2,34170.13
13954,6985,636,1,48306.11
13955,6986,251,2,9268.52
13956,6986,631,1,1778.51
13957,6986,987,5,8305.58
13958,6987,60,4,31489.74
13959,6988,917,3,14693.68
13960,6988,267,1,31611.15
13961,6989,773,3,12228.43
13962,6989,333,2,14726.26
13963,6990,591,4,14391.25
13964,6990,506,4,10885.33
13965,6991,299,2,10313.32
13966,6992,600,3,20030.24
13967,6992,391,4,9633.27
13968,6993,557,5,6254.4
13969,6994,12,2,41325.47
13970,6995,407,4,24101.47
13971,6996,688,5,2466.4
13972,6997,609,4,36336.24
13973,6997,588,1,43503.63
13974,6998,149,1,48371.05
13975,6999,692,2,48197.36
13976,6999,780,5,28755.54
13977,6999,209,3,3853.37
13978,7000,653,4,49779.24
13979,7000,729,2,36896.05
13980,7000,5,5,48949.39
13981,7001,458,1,21898.68
13982,7001,537,1,17831.84
13983,7001,607,5,26327.84
13984,7002,627,5,20901.14
13985,7002,613,3,20047.01
13986,7003,968,5,35306.75
13987,7003,527,2,5687.53
13988,7003,189,3,2766.81
13989,7004,724,1,46606.1
13990,7004,554,3,10636.8
13991,7005,380,3,24675.31
13992,7006,830,5,23800.44
13993,7007,995,1,33352.32
13994,7007,440,4,19720.83
13995,7007,52,1,30811.94
13996,7008,913,2,38813.48
13997,7009,762,5,5309.29
13998,7010,938,4,48576.61
13999,7011,387,2,23787.58
14000,7011,148,2,139.68
14001,7011,350,4,20199.29
14002,7012,775,3,14705.52
14003,7013,148,2,21815.99
14004,7014,259,3,12522.17
14005,7015,706,5,34115.85
14006,7016,215,4,30322.64
14007,7016,725,4,40593.6
14008,7016,548,3,37770.16
14009,7017,72,2,14406.87
14010,7018,530,4,20210.23
14011,7018,979,5,47563.83
14012,7018,231,4,37408.16
14013,7019,183,1,48331.77
14014,7019,897,4,20484.44
14015,7019,888,2,39518.29
14016,7020,384,1,49748.14
14017,7021,102,4,15837.56
14018,7021,27,1,44034.55
14019,7022,244,2,38795.01
14020,7023,769,4,27638.31
14021,7023,238,3,28283.1
14022,7023,73,3,41925.79
14023,7024,814,1,18592.47
14024,7025,713,3,28925.9
14025,7025,238,4,6102.19
14026,7025,789,5,22302.25
14027,7026,756,4,4158.87
14028,7027,229,4,28592.05
14029,7027,781,2,20602.21
14030,7027,422,3,36688.4
14031,7028,607,5,2689.11
14032,7028,206,1,28373.96
14033,7029,615,2,33078.47
14034,7029,669,2,35193.4
14035,7030,515,5,25619.63
14036,7030,443,1,10571.62
14037,7030,614,1,2898.33
14038,7031,744,3,18620.23
14039,7031,694,5,26595.47
14040,7032,220,2,338.55
14041,7032,128,3,1475.11
14042,7032,990,1,17153.87
14043,7033,758,1,17045.88
14044,7033,585,4,9083.12
14045,7034,73,1,49271.72
14046,7035,346,4,9540.95
14047,7035,293,2,35243.31
14048,7035,513,4,49015.62
14049,7036,579,4,11431.64
14050,7036,526,1,35254.85
14051,7036,930,3,2461.38
14052,7037,747,4,32838.85
14053,7038,286,5,17557.19
14054,7038,736,2,1967.96
14055,7039,450,2,16140.19
14056,7039,221,2,46814.18
14057,7039,860,1,24235.16
14058,7040,707,1,33184.49
14059,7040,30,3,36691.41
14060,7040,881,3,31970.99
14061,7041,757,5,7986.36
14062,7042,872,5,27719.03
14063,7042,404,2,6609.7
14064,7043,947,5,12075.53
14065,7044,22,5,44198.59
14066,7044,242,1,40929.53
14067,7044,325,1,23265.92
14068,7045,332,1,4190.59
14069,7045,988,3,15260.54
14070,7045,312,2,9890.4
14071,7046,650,3,16106.84
14072,7046,661,3,23008.81
14073,7046,760,5,9584
14074,7047,114,4,14217.13
14075,7047,545,3,25516.33
14076,7047,952,4,19620.44
14077,7048,190,4,39096.04
14078,7048,274,3,2818.22
14079,7048,457,4,5561.74
14080,7049,88,1,35759.16
14081,7049,200,5,37627.81
14082,7050,843,3,23881.96
14083,7050,669,2,46729.39
14084,7050,675,5,49113.39
14085,7051,260,1,14303.02
14086,7051,55,1,34953.96
14087,7051,241,2,46866.95
14088,7052,375,3,21411.02
14089,7052,381,2,43362.83
14090,7052,889,4,3620.37
14091,7053,574,4,1905.54
14092,7054,23,1,4030.4
14093,7054,251,1,5130.75
14094,7055,300,4,45927.39
14095,7055,598,3,27651.52
14096,7056,775,5,30876.22
14097,7057,307,3,25110.47
14098,7057,726,5,34881.28
14099,7057,969,4,24488.74
14100,7058,952,1,18261.91
14101,7059,681,4,41652.6
14102,7059,484,3,19558.15
14103,7060,617,1,25528.02
14104,7060,877,5,41967.67
14105,7061,845,5,13780.39
14106,7061,785,2,38392.69
14107,7061,593,5,3670.62
14108,7062,834,1,27826.53
14109,7062,871,4,21528.05
14110,7062,193,3,31943.5
14111,7063,423,5,44629.56
14112,7063,875,5,12749.83
14113,7064,298,4,5266.27
14114,7064,369,3,28452.91
14115,7065,310,4,4061.77
14116,7065,137,3,11591.29
14117,7066,863,2,32023.54
14118,7067,380,3,49906.15
14119,7068,886,5,10248.89
14120,7068,748,1,21455.34
14121,7069,182,5,45100.04
14122,7069,91,5,26953.67
14123,7069,143,2,48231.76
14124,7070,176,2,2942.45
14125,7071,391,4,14193.33
14126,7071,349,5,16654.04
14127,7071,661,1,46272.45
14128,7072,521,5,26048.66
14129,7072,172,2,24928.12
14130,7073,951,2,12051.55
14131,7073,328,4,43894.96
14132,7073,535,3,27345.19
14133,7074,680,4,7116.03
14134,7075,258,1,41085.04
14135,7075,483,5,47656.52
14136,7075,533,1,17508.48
14137,7076,128,3,39737.82
14138,7077,921,3,47808.72
14139,7078,673,5,32692.83
14140,7078,611,1,978.44
14141,7078,746,5,43534.8
14142,7079,116,5,46770.25
14143,7079,688,2,38283.82
14144,7079,508,5,9664.56
14145,7080,440,5,21441.1
14146,7080,288,5,3015.78
14147,7080,435,4,47700.54
14148,7081,933,1,3914.15
14149,7081,232,1,45022.68
14150,7082,320,5,40248.24
14151,7083,195,4,41619.49
14152,7083,770,1,1522.77
14153,7084,799,3,49515.65
14154,7084,611,4,28201.4
14155,7084,335,5,11418.53
14156,7085,514,5,14911.75
14157,7086,25,4,17734.95
14158,7087,220,4,44319.3
14159,7088,813,1,42934.57
14160,7088,558,3,36534.94
14161,7088,94,2,48669.25
14162,7089,315,3,44619.77
14163,7089,273,4,46409.31
14164,7089,414,4,22108.26
14165,7090,356,3,12757.81
14166,7090,956,1,43445.67
14167,7090,442,2,49709.87
14168,7091,634,1,24235.31
14169,7091,909,3,16886.98
14170,7091,265,1,22948.01
14171,7092,494,3,22564.52
14172,7092,890,1,19431.07
14173,7093,357,1,39420.84
14174,7093,855,2,36654.58
14175,7094,51,4,10712.2
14176,7095,12,2,28198.54
14177,7095,714,1,12025.56
14178,7095,790,4,38618.84
14179,7096,503,3,49447.14
14180,7096,153,5,20165.11
14181,7097,238,5,16534.33
14182,7097,428,5,19521.45
14183,7098,629,3,25857.61
14184,7098,247,2,45804.21
14185,7098,448,3,35571.08
14186,7099,905,5,48898.26
14187,7099,46,2,22285
14188,7099,785,1,39341.87
14189,7100,385,4,48189
14190,7100,619,1,34343.16
14191,7101,418,4,36933.84
14192,7101,598,5,41244.81
14193,7101,467,5,6971.22
14194,7102,184,4,141.19
14195,7103,736,4,3412.97
14196,7103,533,3,22122.99
14197,7103,96,2,23443.36
14198,7104,486,1,4258.67
14199,7104,502,5,15790.46
14200,7104,422,1,3427.29
14201,7105,647,3,168.96
14202,7105,738,1,34606.82
14203,7106,28,2,4120.87
14204,7107,772,2,1465.25
14205,7107,229,2,7795.3
14206,7107,687,3,20380.2
14207,7108,253,3,9736.35
14208,7108,114,3,1979.03
14209,7109,789,5,44398.44
14210,7109,423,5,30449.73
14211,7109,804,1,41417.4
14212,7110,904,3,33610.08
14213,7110,824,4,39263.1
14214,7111,597,5,31578.82
14215,7111,221,3,11894.67
14216,7112,491,2,45366.17
14217,7113,908,1,30343.97
14218,7113,457,1,31959.91
14219,7113,273,2,26458.41
14220,7114,889,4,20370.07
14221,7114,912,4,22113.56
14222,7114,189,1,34075.57
14223,7115,790,3,9266.18
14224,7116,567,2,6915.74
14225,7116,72,1,34449.34
14226,7116,280,5,25141.65
14227,7117,257,5,49870.53
14228,7118,700,3,23789.13
14229,7119,643,5,44780.4
14230,7119,403,1,20142.1
14231,7120,799,1,22235.87
14232,7120,101,1,42644.94
14233,7121,942,4,20642.52
14234,7121,13,3,37924.71
14235,7121,365,4,22395
14236,7122,731,4,48811.28
14237,7123,297,5,36722.82
14238,7123,529,5,49938.63
14239,7124,922,3,28545.31
14240,7124,133,3,42337.83
14241,7124,63,2,20908.86
14242,7125,467,4,44708.29
14243,7125,797,5,8605.08
14244,7126,166,4,11768.05
14245,7127,409,2,37093.98
14246,7127,64,5,17413.1
14247,7128,339,1,18962.33
14248,7128,96,2,678.87
14249,7128,354,5,5699.16
14250,7129,662,4,2216.67
14251,7129,781,5,24984.67
14252,7130,755,3,49312.2
14253,7131,181,1,14206.16
14254,7132,591,1,20265.44
14255,7133,415,3,10267.11
14256,7133,159,5,18654.14
14257,7133,466,1,25253.11
14258,7134,775,2,26827.79
14259,7134,792,1,11892.14
14260,7135,375,3,3930.53
14261,7135,292,1,30845.9
14262,7135,658,4,4091.14
14263,7136,796,5,1301.1
14264,7136,770,5,18269.14
14265,7136,898,5,263.08
14266,7137,416,4,20585.34
14267,7138,41,3,44747.27
14268,7138,883,3,36602.11
14269,7138,413,5,31374.45
14270,7139,284,4,7089.67
14271,7139,779,3,6275.39
