order_id,customer_id,order_date,order_status,total_amount
5858,1347,2024-12-19,Processing,97412.73
5859,4468,2025-08-24,Cancelled,220988.5
5860,3370,2024-06-21,Processing,1236.64
5861,1563,2026-01-31,Delivered,219339.24
5862,2029,2024-10-16,Shipped,113920.71
5863,4730,2026-03-09,Cancelled,24770.54
5864,2173,2025-03-05,Processing,32629.2
5865,2010,2024-06-08,Cancelled,113567.95
5866,2113,2024-03-30,Cancelled,207046.37
5867,4115,2024-09-18,Processing,223867.76
5868,4658,2026-04-06,Shipped,137736.8
5869,1578,2025-04-30,Delivered,137166.3
5870,4439,2024-11-13,Delivered,322832.47
5871,748,2025-03-06,Processing,64995.15
5872,2096,2025-10-02,Shipped,260482.34
5873,3277,2024-08-07,Delivered,176017.22
5874,2762,2025-12-04,Delivered,112578.41
5875,240,2024-03-27,Processing,175184.65
5876,1016,2025-10-08,Shipped,48405.6
5877,4363,2025-08-05,Delivered,138007.28
5878,2703,2026-01-03,Cancelled,150175.64
5879,2502,2025-01-20,Shipped,73952.44
5880,903,2024-09-15,Processing,186809.97
5881,4398,2025-09-06,Shipped,96585.44
5882,3972,2026-01-11,Cancelled,125386.02
5883,1275,2025-06-15,Shipped,103737.76
5884,4555,2024-12-13,Processing,41326.22
5885,3437,2025-01-13,Delivered,168022.33
5886,1160,2025-11-16,Shipped,117727.14
5887,554,2024-02-16,Cancelled,29685.64
5888,4117,2024-08-29,Cancelled,33063.36
5889,2603,2024-12-31,Cancelled,19061.99
5890,4045,2025-08-22,Cancelled,249246.3
5891,1658,2024-08-19,Processing,165151.64
5892,1747,2025-09-08,Delivered,134560.65
5893,3811,2024-09-30,Delivered,129663.38
5894,4577,2025-09-12,Delivered,131152.44
5895,4868,2024-02-04,Processing,157163.14
5896,2189,2024-08-01,Delivered,7532.8
5897,1679,2024-07-28,Delivered,328289.57
5898,2814,2026-03-24,Delivered,119525.4
5899,3795,2024-03-10,Processing,176663.46
5900,594,2024-01-10,Shipped,99391.03
5901,2211,2025-02-08,Delivered,279241.68
5902,873,2025-09-20,Processing,131987.57
5903,4190,2026-05-14,Cancelled,289829.02
5904,4444,2025-12-05,Processing,127129.53
5905,3815,2025-10-06,Cancelled,219399.78
5906,3621,2025-08-15,Shipped,336863.82
5907,138,2025-04-21,Shipped,320994.53
5908,2292,2025-02-14,Processing,338681.21
5909,3850,2026-04-25,Processing,289024.04
5910,3079,2024-09-04,Cancelled,346107.8
5911,2434,2024-04-07,Shipped,92522.68
5912,432,2025-06-05,Shipped,249807.2
5913,3720,2026-05-16,Cancelled,19556.9
5914,1120,2026-03-02,Delivered,172714.68
5915,822,2024-09-01,Processing,337559.13
5916,3005,2024-06-13,Delivered,173757.12
5917,4580,2025-01-19,Cancelled,134625.57
5918,919,2025-05-23,Processing,113695.63
5919,3999,2024-10-15,Cancelled,127739.49
5920,1917,2025-12-25,Delivered,148191.77
5921,458,2026-03-29,Processing,91306.59
5922,3664,2024-12-25,Cancelled,230614.04
5923,3573,2024-11-28,Delivered,269974.48
5924,4952,2024-07-21,Processing,186237.51
5925,356,2025-03-17,Shipped,260706.27
5926,2564,2025-06-17,Processing,166251.5
5927,4567,2025-02-16,Processing,53295.52
5928,1734,2025-05-21,Delivered,371689.7
5929,2657,2025-05-03,Cancelled,81712.56
5930,2835,2024-07-27,Processing,110749.72
5931,2456,2024-05-19,Cancelled,34913.84
5932,2630,2024-11-07,Processing,55253.2
5933,2571,2026-01-29,Processing,11415.36
5934,3202,2024-04-07,Processing,26115.52
5935,3857,2024-08-26,Cancelled,160207.74
5936,4849,2025-01-17,Cancelled,85439.98
5937,2122,2026-02-13,Cancelled,50010.66
5938,3767,2025-03-22,Cancelled,9376.03
5939,3331,2025-02-04,Delivered,273423.71
5940,2522,2025-03-23,Cancelled,299738.68
5941,4797,2025-01-18,Shipped,236810.16
5942,4239,2024-02-11,Cancelled,232162.63
5943,3465,2026-03-14,Shipped,66580.32
5944,3861,2024-06-02,Processing,151375.36
5945,4836,2025-03-15,Delivered,347811.85
5946,1217,2024-02-12,Cancelled,214105.9
5947,934,2025-04-19,Cancelled,226926.3
5948,3941,2024-12-02,Processing,187867.23
5949,1166,2024-09-17,Processing,315275.85
5950,2563,2024-01-01,Shipped,132258.99
5951,1393,2024-08-17,Cancelled,152294.55
5952,3074,2024-07-17,Delivered,167898.01
5953,3569,2025-09-03,Delivered,179147.14
5954,2343,2024-04-12,Delivered,83783.33
5955,1611,2025-02-25,Processing,62085.92
5956,247,2024-05-23,Cancelled,271631.92
5957,776,2024-09-15,Cancelled,226268.75
5958,3567,2025-02-27,Delivered,12178.88
5959,3542,2025-08-31,Cancelled,55680.71
5960,3805,2026-03-29,Delivered,274495.09
5961,4316,2025-04-20,Cancelled,39826.66
5962,1072,2025-11-10,Delivered,159412.69
5963,1173,2024-11-10,Processing,255858.35
5964,2248,2025-02-05,Shipped,289319
5965,1446,2024-08-31,Processing,47379.65
5966,4266,2024-11-13,Processing,153944.54
5967,1038,2025-04-13,Cancelled,123023.53
5968,6,2025-12-31,Delivered,5358.69
5969,4484,2025-05-13,Processing,213405.69
5970,1784,2025-11-01,Shipped,56569.36
5971,1587,2026-01-26,Processing,134128.54
5972,4456,2025-10-10,Shipped,131397.4
5973,1464,2024-12-21,Processing,135136.44
5974,804,2025-10-08,Cancelled,159573.79
5975,3233,2025-02-16,Cancelled,172584.63
5976,3952,2026-03-14,Processing,255964.18
5977,1692,2025-04-19,Processing,308890.36
5978,3048,2026-05-28,Delivered,15213.81
5979,657,2025-04-04,Cancelled,34106.04
5980,333,2024-05-22,Processing,201025.2
5981,868,2024-09-01,Cancelled,146902.59
5982,2248,2024-07-11,Cancelled,203927.52
5983,455,2026-02-24,Processing,54577.74
5984,2334,2024-02-13,Shipped,280504.1
5985,1203,2024-09-10,Shipped,281136.01
5986,190,2025-04-01,Cancelled,125361
5987,900,2024-02-11,Shipped,32140.22
5988,3847,2025-10-15,Cancelled,155433.98
5989,4711,2024-01-04,Delivered,151418.22
5990,3601,2025-05-27,Delivered,291995.25
5991,2249,2025-06-01,Delivered,197315.59
5992,1862,2024-11-12,Shipped,181175.41
5993,1928,2025-11-06,Processing,467638.8
5994,173,2024-05-16,Cancelled,317311.32
5995,4904,2025-07-06,Shipped,144925.2
5996,4127,2026-02-20,Cancelled,214878.31
5997,2001,2024-12-27,Delivered,24655
5998,1624,2025-01-12,Shipped,107835.36
5999,955,2025-09-14,Cancelled,32100.47
6000,4702,2024-11-07,Processing,168483.91
6001,4645,2024-04-23,Delivered,211229.99
6002,695,2025-08-10,Processing,126950.6
6003,2196,2025-08-28,Processing,280501.85
6004,2349,2026-05-26,Cancelled,185805.75
6005,5000,2026-01-27,Cancelled,59526.56
6006,1561,2024-04-20,Shipped,36228.65
6007,3057,2025-09-07,Cancelled,81245.95
6008,497,2025-01-31,Processing,503975.92
6009,2005,2026-05-09,Delivered,183979.6
6010,3186,2024-07-24,Shipped,247875.31
6011,4059,2024-01-17,Processing,142895.77
6012,2430,2025-04-15,Processing,306959.78
6013,594,2025-04-11,Shipped,93239.84
6014,609,2025-07-18,Delivered,345611.13
6015,876,2026-03-01,Shipped,124187.7
6016,2345,2026-02-04,Delivered,399414.25
6017,1244,2025-04-24,Processing,518108.64
6018,4646,2025-09-10,Shipped,306553.49
6019,3352,2025-03-01,Processing,293285.73
6020,688,2024-11-04,Delivered,405926.58
6021,946,2026-02-20,Processing,129078.89
6022,4549,2025-07-13,Shipped,186006.92
6023,775,2026-01-11,Cancelled,29331.96
6024,1881,2024-03-28,Processing,82261.24
6025,507,2025-04-14,Shipped,298153.98
6026,819,2026-02-23,Cancelled,148426.69
6027,453,2025-10-09,Cancelled,357109.45
6028,1229,2025-03-12,Delivered,59155.12
6029,1251,2024-11-02,Processing,55249.32
6030,1900,2024-06-12,Shipped,254525.99
6031,4489,2024-08-07,Delivered,350371.73
6032,2021,2025-02-18,Cancelled,63458.4
6033,3109,2026-03-08,Processing,56629.77
6034,2236,2026-03-12,Shipped,256282.68
6035,3043,2025-04-12,Delivered,41747.02
6036,989,2024-07-04,Shipped,33170.39
6037,3576,2024-01-24,Cancelled,112450.62
6038,812,2026-04-01,Cancelled,125588.88
6039,4997,2025-08-24,Delivered,155999.83
6040,3097,2024-08-14,Delivered,199826.6
6041,3013,2025-09-13,Shipped,57024.67
6042,2324,2024-10-02,Delivered,46571.67
6043,3774,2025-03-18,Delivered,151250.87
6044,3771,2026-01-16,Processing,50941.66
6045,4972,2024-01-23,Shipped,242774.72
6046,2323,2026-04-14,Shipped,216750.45
6047,3249,2025-12-16,Delivered,44297.94
6048,4137,2026-01-31,Processing,265998.12
6049,4162,2025-05-30,Delivered,62857.35
6050,2797,2024-07-04,Processing,46256.2
6051,325,2026-05-13,Delivered,336775.82
6052,268,2025-05-18,Delivered,58862.71
6053,2438,2025-12-18,Processing,158887.75
6054,3439,2025-02-11,Cancelled,331641.2
6055,2752,2024-02-11,Cancelled,73184.7
6056,1835,2024-01-17,Cancelled,38957.02
6057,4598,2024-07-03,Shipped,30664.28
6058,1447,2025-11-08,Shipped,239997.19
6059,1412,2026-02-27,Cancelled,94104.72
6060,3064,2025-08-01,Cancelled,95790.85
6061,1913,2025-09-18,Shipped,101873
6062,579,2025-07-01,Processing,118894.84
6063,354,2025-01-18,Cancelled,51482.28
6064,3958,2025-08-30,Cancelled,136843.92
6065,3668,2024-09-30,Processing,146042.36
6066,69,2024-06-21,Cancelled,44499.51
6067,4874,2024-05-26,Processing,97035.05
6068,539,2024-01-29,Cancelled,379161.65
6069,314,2024-11-12,Processing,449493.42
6070,469,2025-04-04,Shipped,108586.96
6071,2725,2024-03-02,Cancelled,53728.82
6072,909,2025-10-30,Shipped,333090.65
6073,4134,2024-07-12,Processing,150757.86
6074,1429,2024-02-28,Processing,322353.99
6075,1068,2025-10-29,Processing,193523.27
6076,5000,2024-01-23,Shipped,425601.53
6077,3640,2024-06-29,Cancelled,141688.38
6078,574,2025-07-18,Cancelled,185281.92
6079,2190,2024-04-28,Delivered,112365.3
6080,538,2026-01-04,Shipped,276297.45
6081,4419,2024-12-24,Delivered,90049.38
6082,4901,2025-11-01,Delivered,105196.68
6083,549,2026-04-13,Cancelled,227907.68
6084,1141,2025-09-14,Shipped,445853.45
6085,3675,2025-06-28,Cancelled,316701.94
6086,883,2026-02-07,Shipped,294178.61
6087,455,2024-03-07,Delivered,116513.17
6088,482,2024-03-21,Shipped,205805.89
6089,1209,2025-05-13,Delivered,189325.3
6090,2916,2025-11-09,Cancelled,194859.86
6091,4875,2024-01-21,Cancelled,121563.2
6092,402,2025-11-24,Delivered,118361.64
6093,2937,2024-04-20,Processing,104433.42
6094,443,2024-05-08,Delivered,75006.2
6095,4378,2025-09-08,Shipped,274333.59
6096,3394,2025-03-29,Cancelled,150274.66
6097,4462,2024-07-28,Processing,9228.76
6098,1101,2024-11-21,Delivered,101008.82
6099,3648,2025-06-03,Shipped,57514.54
6100,1126,2024-09-22,Cancelled,101621.95
6101,3685,2026-01-22,Cancelled,41645.06
6102,4393,2024-02-21,Cancelled,124078.62
6103,4694,2024-11-06,Shipped,158623.83
6104,4484,2024-09-29,Shipped,182203.75
6105,2902,2025-10-08,Delivered,151338.66
6106,4958,2024-12-10,Shipped,27827.71
6107,2416,2025-07-12,Shipped,326966.43
6108,4141,2025-04-25,Delivered,49563.52
6109,2000,2026-04-05,Processing,233069.49
6110,952,2025-10-03,Processing,94231.8
6111,2389,2026-04-15,Processing,206654.55
6112,392,2024-05-31,Shipped,258192
6113,298,2024-02-10,Shipped,331335.06
6114,3386,2024-07-25,Delivered,49071.05
6115,4431,2026-03-04,Delivered,305214.37
6116,2853,2025-05-11,Processing,155909.6
6117,3259,2024-06-13,Shipped,62568.87
6118,339,2025-08-20,Shipped,64375.84
6119,2897,2024-11-15,Delivered,261050.42
6120,272,2024-01-31,Processing,52634.09
6121,4657,2025-04-03,Shipped,349017.16
6122,226,2025-01-19,Processing,99941.13
6123,2002,2024-10-14,Processing,139824.35
6124,4107,2025-05-20,Delivered,205609.78
6125,4669,2025-12-14,Shipped,24229.34
6126,901,2025-02-15,Shipped,182063.06
6127,3587,2026-02-06,Shipped,245287.4
6128,1280,2025-09-23,Processing,46287.38
6129,4322,2024-06-26,Delivered,35661.9
6130,630,2025-05-19,Delivered,189637.12
6131,3889,2025-08-07,Processing,72363.98
6132,4064,2024-03-20,Delivered,9380.42
6133,834,2024-01-27,Processing,128717.7
6134,2445,2026-05-08,Delivered,72394.55
6135,2840,2024-02-26,Cancelled,32991.29
6136,3625,2024-08-14,Delivered,198039.76
6137,4379,2025-03-02,Cancelled,103555.24
6138,4743,2024-10-30,Delivered,221418.57
6139,3131,2025-09-20,Shipped,218724.88
6140,2140,2024-02-28,Processing,124193.08
6141,2455,2025-03-12,Shipped,16820.08
6142,6,2024-05-23,Shipped,67595.4
6143,3691,2026-03-01,Processing,132181.18
6144,901,2024-06-07,Cancelled,134571.59
6145,2542,2024-07-24,Cancelled,195198.28
6146,1583,2025-01-26,Processing,116036.44
6147,613,2025-12-08,Cancelled,108470.88
6148,2063,2025-12-06,Shipped,45357.11
6149,2249,2025-11-18,Processing,227835.02
6150,1275,2024-04-08,Shipped,48463.68
6151,4508,2025-10-02,Processing,30812.93
6152,3019,2025-07-21,Processing,113540.65
6153,2321,2024-12-06,Delivered,15608.83
6154,4420,2024-05-22,Cancelled,104401.41
6155,2033,2025-10-02,Processing,304594.8
6156,2785,2024-06-22,Cancelled,22886.58
6157,1201,2025-06-05,Delivered,66674.01
6158,3804,2024-01-26,Shipped,318597.98
6159,389,2026-03-27,Processing,169276.8
6160,2408,2025-09-29,Processing,101514.76
6161,1844,2025-07-10,Processing,141312.32
6162,2494,2024-03-19,Cancelled,175269.31
6163,1026,2025-02-14,Delivered,58777.72
6164,2608,2024-05-14,Processing,118020.84
6165,2552,2024-12-16,Shipped,22150.83
6166,4083,2026-04-22,Delivered,98672.57
6167,2861,2025-06-21,Processing,42386.52
6168,1421,2024-03-19,Delivered,117419.41
6169,1145,2024-07-06,Delivered,19525.11
6170,3029,2024-03-05,Cancelled,148319.61
6171,3071,2024-09-09,Cancelled,121930.02
6172,567,2025-01-11,Delivered,78805.54
6173,4591,2024-04-01,Cancelled,48667.12
6174,3419,2026-04-28,Processing,185647.84
6175,2042,2025-07-18,Cancelled,46041.96
6176,4036,2025-01-25,Processing,110107.02
6177,3102,2025-08-30,Cancelled,4200.4
6178,4968,2026-05-16,Shipped,86568.54
6179,1413,2025-08-07,Processing,65686.8
6180,582,2026-05-27,Cancelled,383398.6
6181,2666,2025-04-05,Shipped,161760.39
6182,1015,2026-02-26,Cancelled,237323.05
6183,198,2025-07-02,Shipped,350669.49
6184,715,2025-05-16,Cancelled,230540.35
6185,3713,2026-03-05,Cancelled,50447.01
6186,4840,2024-08-01,Cancelled,91078.49
6187,4018,2026-04-22,Shipped,374459.9
6188,361,2025-06-16,Cancelled,136779.78
6189,4668,2024-09-27,Cancelled,21195.96
6190,3472,2025-05-18,Cancelled,228556.83
6191,3686,2025-10-22,Processing,96234.72
6192,4211,2024-01-01,Shipped,397515.33
6193,3342,2026-02-06,Processing,567554.6
6194,4169,2026-04-02,Shipped,151191.38
6195,2305,2026-02-16,Cancelled,25146.92
6196,4499,2025-01-23,Processing,198253.71
6197,43,2024-08-18,Cancelled,85364.76
6198,2638,2025-12-14,Processing,73158.24
6199,3826,2024-11-23,Shipped,58938.92
6200,1087,2025-10-30,Processing,201859.84
6201,2214,2026-04-26,Shipped,157261.75
6202,4545,2024-04-17,Shipped,151648.36
6203,4037,2025-01-19,Processing,280774.4
6204,4330,2025-06-30,Processing,95174.6
6205,4774,2024-04-28,Shipped,217907.42
6206,1376,2024-06-20,Delivered,337625.45
6207,3335,2024-03-05,Processing,241230.35
6208,4169,2025-11-07,Shipped,162368.82
6209,1289,2025-05-24,Processing,94579.1
6210,4970,2024-11-26,Cancelled,110599.7
6211,2847,2024-11-28,Delivered,104142.42
6212,2489,2026-01-03,Delivered,455453.76
6213,931,2025-07-16,Delivered,109263.64
6214,2992,2025-01-18,Processing,30142.98
6215,4474,2025-08-22,Processing,191682.56
6216,4361,2025-03-08,Cancelled,200440.61
6217,3767,2025-07-28,Processing,124744.66
6218,1248,2025-05-26,Delivered,35279.28
6219,1992,2024-06-15,Delivered,48715.31
6220,3551,2024-01-10,Processing,198201.19
6221,4112,2025-03-22,Delivered,167782.68
6222,2261,2024-02-27,Shipped,303854.4
6223,1180,2024-11-29,Delivered,47537.85
6224,425,2024-10-04,Shipped,109431.78
6225,4063,2025-09-03,Shipped,247759.04
6226,2225,2024-10-15,Shipped,172273.18
6227,4548,2025-07-04,Delivered,141520.12
6228,615,2024-12-06,Delivered,269345.3
6229,1075,2024-08-28,Processing,201054.71
6230,1591,2025-03-23,Processing,46833.25
6231,3725,2024-05-18,Processing,29945.15
6232,3007,2024-07-07,Processing,164132.42
6233,3118,2024-12-19,Processing,183633.31
6234,314,2024-12-27,Delivered,67319.62
6235,4308,2024-02-19,Delivered,150739.88
6236,3442,2025-07-31,Delivered,92152.35
6237,4527,2026-02-19,Cancelled,93541.86
6238,953,2024-08-26,Cancelled,307572.3
6239,1436,2026-05-04,Processing,205900.61
6240,2471,2026-03-13,Delivered,280487.14
6241,1247,2024-05-15,Cancelled,69875.14
6242,530,2024-02-21,Cancelled,317169.08
6243,2870,2024-07-01,Shipped,40196.44
6244,1795,2024-01-15,Cancelled,104298.63
6245,1960,2026-01-28,Cancelled,241427.56
6246,990,2026-05-04,Delivered,39050.44
6247,4237,2025-12-20,Delivered,319511.37
6248,2100,2025-04-30,Cancelled,341518.16
6249,2609,2024-05-29,Delivered,14023.41
6250,2475,2025-09-17,Shipped,195279.92
6251,1838,2025-03-12,Processing,39021.8
6252,4521,2026-03-16,Cancelled,205445.39
6253,430,2025-04-28,Processing,212451.16
6254,2880,2026-01-13,Delivered,57368.52
6255,4714,2024-06-19,Delivered,77557.55
6256,2395,2024-02-08,Cancelled,150017.76
6257,1577,2024-12-08,Processing,15976
6258,262,2024-08-08,Delivered,350172.8
6259,2655,2024-08-23,Cancelled,33946.86
6260,1477,2024-07-31,Shipped,50748.85
6261,925,2024-05-29,Shipped,4541.7
6262,1585,2024-09-16,Shipped,161543.87
6263,1278,2025-10-16,Cancelled,445001.61
6264,1788,2025-10-19,Cancelled,125811.56
6265,2202,2024-09-30,Shipped,138017.35
6266,3494,2025-09-11,Processing,23752.24
6267,4106,2026-03-16,Shipped,68652.72
6268,4130,2025-01-28,Cancelled,360799.96
6269,4995,2024-12-30,Cancelled,60997.04
6270,1133,2025-02-03,Delivered,357163.62
6271,1502,2025-12-12,Delivered,311739.43
6272,3577,2024-10-05,Processing,127057.84
6273,3291,2025-05-11,Processing,63872.8
6274,3450,2025-06-21,Shipped,16005.36
6275,4320,2024-10-12,Shipped,30277.29
6276,4008,2025-12-28,Shipped,62221.46
6277,1565,2025-01-07,Shipped,123575.16
6278,512,2024-11-09,Cancelled,154954.94
6279,930,2025-03-30,Processing,128267
6280,3888,2024-03-07,Processing,246455.87
6281,2998,2026-04-29,Processing,167069.35
6282,4698,2025-08-27,Delivered,85245.69
6283,4518,2024-02-16,Cancelled,156007.1
6284,4875,2025-01-05,Processing,102134.13
6285,455,2025-05-12,Processing,46288.61
6286,3830,2024-12-06,Processing,265536.88
6287,1861,2024-10-17,Cancelled,105753.24
6288,3389,2024-03-17,Delivered,273964.95
6289,785,2025-10-26,Cancelled,148024.45
6290,2492,2024-04-30,Delivered,65607
6291,1455,2025-08-21,Cancelled,95890
6292,952,2024-03-01,Delivered,80428
6293,1683,2025-06-02,Delivered,19523.42
6294,3196,2024-11-28,Cancelled,164334.39
6295,823,2024-07-25,Delivered,62026
6296,178,2024-01-03,Processing,147399.07
6297,2692,2024-07-16,Processing,211495.16
6298,1821,2026-03-07,Shipped,33708.12
6299,4696,2024-11-13,Shipped,165224.91
6300,4234,2026-05-10,Processing,205470.81
6301,2136,2026-01-30,Shipped,116603.16
6302,4869,2026-04-06,Processing,253837.32
6303,3571,2024-01-06,Cancelled,221947.99
6304,2807,2024-08-10,Delivered,93435.93
6305,3055,2024-02-04,Delivered,83848.03
6306,361,2024-12-14,Processing,70660.84
6307,658,2026-05-22,Cancelled,123476.13
6308,1751,2024-10-29,Delivered,86622.02
6309,2110,2024-11-21,Processing,29854.2
6310,4318,2025-09-23,Shipped,134022.53
6311,4691,2026-04-06,Cancelled,26587.72
6312,1268,2025-02-21,Shipped,211989.8
6313,905,2024-10-18,Delivered,401283.03
6314,929,2024-03-12,Processing,39015.58
6315,3989,2024-05-28,Cancelled,152164.57
6316,3184,2024-07-11,Processing,186960.79
6317,783,2026-03-13,Processing,80609.49
6318,854,2024-06-26,Cancelled,184111.04
6319,1154,2024-03-12,Processing,9657.84
6320,3095,2024-06-05,Delivered,53162.81
6321,4127,2024-07-04,Processing,62853.51
6322,659,2024-10-22,Delivered,70710.62
6323,1222,2025-03-09,Processing,389021.22
6324,2393,2024-10-05,Processing,393304.34
6325,2459,2025-09-10,Delivered,96730.9
6326,4917,2026-05-03,Processing,192512.65
6327,2731,2025-03-30,Shipped,6394.71
6328,1338,2024-10-14,Cancelled,325704.46
6329,3692,2024-06-04,Shipped,167318.59
6330,1989,2025-03-14,Processing,211473.7
6331,2431,2026-02-02,Cancelled,30107.4
6332,287,2024-07-18,Shipped,302320.27
6333,3299,2024-08-17,Processing,165875.85
6334,48,2024-03-29,Delivered,48317.08
6335,61,2025-12-14,Processing,95091.34
6336,1516,2025-06-04,Shipped,93916.65
6337,602,2024-12-12,Processing,126863.84
6338,63,2026-03-17,Cancelled,103026.39
6339,2303,2024-05-13,Processing,143801.94
6340,781,2024-01-30,Shipped,421743.4
6341,3369,2025-11-04,Cancelled,59393.76
6342,3571,2025-09-29,Delivered,167535.9
6343,2729,2026-01-09,Cancelled,224811.52
6344,2062,2026-04-30,Processing,339032.58
6345,1944,2024-08-14,Shipped,546308.07
6346,1906,2025-04-13,Shipped,121838.64
6347,3232,2024-05-31,Cancelled,333888.18
6348,4698,2024-02-15,Cancelled,124134.12
6349,4811,2025-01-08,Processing,10978.47
6350,1543,2025-08-04,Cancelled,34345.84
6351,2577,2025-03-10,Delivered,25705.74
6352,1813,2024-11-19,Cancelled,119654.46
6353,4677,2024-05-04,Delivered,32796.21
6354,4741,2025-11-11,Cancelled,280983.92
6355,2685,2026-01-09,Cancelled,114590.3
6356,2176,2025-10-04,Shipped,82809.16
6357,4032,2026-01-16,Shipped,48694.04
6358,144,2025-04-28,Delivered,227793.57
6359,2343,2024-05-30,Shipped,9666.68
6360,2646,2026-02-02,Cancelled,211037.65
6361,770,2025-05-17,Delivered,68600.84
6362,1831,2026-03-04,Cancelled,68240.05
6363,2797,2024-05-12,Processing,27120.42
6364,3532,2025-10-31,Processing,85668.16
6365,2716,2025-11-23,Delivered,145683.81
6366,1629,2024-10-17,Processing,240168.89
6367,4342,2024-03-07,Cancelled,7111.88
6368,992,2024-02-22,Delivered,131372.98
6369,1975,2024-11-19,Processing,137832.77
6370,347,2024-07-03,Shipped,47023.08
6371,39,2024-04-22,Cancelled,58572.05
6372,4626,2025-05-15,Processing,174056.69
6373,1424,2025-05-03,Shipped,212330.98
6374,108,2024-03-27,Delivered,25183.84
6375,3367,2024-01-09,Delivered,16822.36
6376,4606,2026-05-13,Cancelled,153817.16
6377,2032,2025-08-08,Shipped,138915.9
6378,4662,2024-12-01,Delivered,180689.37
6379,24,2024-01-24,Cancelled,161389.34
6380,4467,2026-03-05,Shipped,250285.09
6381,685,2025-01-13,Processing,233431.46
6382,1539,2024-05-11,Delivered,131560.62
6383,3994,2025-12-06,Shipped,145941.54
6384,4622,2024-08-24,Delivered,221531.17
6385,3826,2024-10-12,Delivered,25941.36
6386,4343,2026-01-09,Processing,228904.59
6387,1200,2026-02-01,Processing,216798.55
6388,629,2025-03-04,Processing,12483.9
6389,4017,2024-01-31,Shipped,233656.46
6390,2032,2024-11-23,Delivered,32682.58
6391,4587,2025-02-28,Shipped,84473.5
6392,2433,2025-05-01,Shipped,146669.58
6393,205,2025-12-09,Shipped,141465.1
6394,253,2024-03-09,Shipped,197632.02
6395,1219,2024-03-06,Processing,136211.27
6396,276,2026-05-18,Delivered,12882.73
6397,2584,2024-05-18,Processing,169731.49
6398,1206,2025-12-04,Delivered,105751.57
6399,1500,2025-01-08,Cancelled,151260.35
6400,2816,2024-07-20,Cancelled,81187.68
6401,2076,2025-08-25,Shipped,13453
6402,2432,2024-07-28,Shipped,145749.19
6403,2774,2024-09-22,Delivered,467525.03
6404,2007,2025-06-06,Shipped,68007.73
6405,4742,2025-11-20,Delivered,93935.52
6406,736,2026-04-17,Processing,88717.52
6407,4524,2024-12-04,Cancelled,100063.57
6408,1415,2024-03-28,Shipped,213720.74
6409,1605,2026-02-15,Processing,81327.3
6410,2319,2025-12-07,Shipped,358534.7
6411,648,2024-09-04,Shipped,109511.84
6412,1351,2024-12-05,Delivered,212989.56
6413,968,2024-04-27,Cancelled,184065.59
6414,4223,2024-07-11,Cancelled,397210.12
6415,4977,2024-03-25,Cancelled,134734.29
6416,2727,2024-07-26,Cancelled,167406.75
6417,1645,2024-09-14,Delivered,210300.88
6418,2299,2024-09-29,Processing,73869.3
6419,4003,2025-11-09,Shipped,352512.94
6420,3182,2025-05-12,Delivered,91596.46
6421,1529,2024-06-24,Delivered,21576.27
6422,1769,2026-05-19,Delivered,4900.62
6423,4970,2026-02-20,Processing,117200.9
6424,4773,2024-02-05,Delivered,188970.35
6425,3830,2025-07-14,Cancelled,189184.41
6426,1099,2025-06-04,Processing,58479.8
6427,2134,2025-01-25,Shipped,228430.35
6428,3790,2024-06-26,Shipped,90606.76
6429,2908,2025-08-05,Delivered,181490.01
6430,1783,2026-05-23,Processing,324967
6431,3760,2025-03-09,Shipped,116988.88
6432,1408,2026-02-05,Processing,155334.84
6433,4788,2025-02-17,Processing,493637.94
6434,1157,2025-11-23,Delivered,42990.83
6435,507,2025-02-16,Delivered,192229.6
6436,649,2024-09-03,Delivered,167075.75
6437,3262,2024-12-21,Delivered,260145.03
6438,2943,2024-04-27,Cancelled,210760.18
6439,3425,2025-05-16,Processing,256889.24
6440,4703,2026-03-15,Shipped,124938.08
6441,1268,2025-01-09,Shipped,147357.05
6442,2104,2025-06-13,Cancelled,409648.74
6443,3114,2025-01-18,Shipped,91795.44
6444,486,2025-10-07,Processing,153184.81
6445,1881,2026-04-26,Delivered,192634.3
6446,1661,2024-06-20,Processing,127920.42
6447,2200,2025-03-01,Cancelled,259496.5
6448,2100,2024-11-23,Shipped,360454.1
6449,3864,2024-07-28,Shipped,141902
6450,3133,2025-09-11,Delivered,286808.76
6451,2576,2024-05-11,Delivered,186007.02
6452,2759,2025-10-31,Processing,270693.57
6453,3248,2024-05-18,Delivered,187000.4
6454,4893,2024-01-02,Cancelled,28362.5
6455,735,2025-02-20,Processing,151559.12
6456,4152,2025-09-08,Cancelled,69775.15
6457,186,2026-05-17,Processing,70513.48
6458,2623,2024-09-14,Delivered,8325.75
6459,3764,2024-08-03,Processing,217008.25
6460,3398,2025-10-29,Cancelled,60197.44
6461,2307,2025-03-13,Processing,67960.25
6462,2086,2025-04-04,Cancelled,88633.5
6463,4534,2024-09-25,Processing,60670.57
6464,9,2024-09-15,Delivered,75835.89
6465,4625,2025-11-28,Cancelled,22272.95
6466,2236,2026-04-13,Delivered,132879.66
6467,3989,2024-06-21,Delivered,84706.21
6468,3450,2025-03-22,Processing,91298.5
6469,3740,2024-11-26,Shipped,112799.49
6470,538,2026-02-21,Processing,379910.47
6471,1854,2026-03-12,Shipped,187519.99
6472,777,2024-12-26,Processing,277024.67
