s.no,shipping_id,order_id,shipping_date,delivery_date,shipping_cost,courier_name
,6808,6808,06-04-2026,13-04-2026,152.16,Delhivery
,6809,6809,17-04-2026,24-04-2026,48.42,Ekart
,6810,6810,19-06-2025,26-06-2025,185.7,Blue Dart
,6811,6811,27-11-2024,03-12-2024,224.85,Delhivery
,6812,6812,23-01-2025,30-01-2025,166.13,Blue Dart
,6813,6813,18-07-2025,23-07-2025,229.11,Blue Dart
,6814,6814,29-11-2024,03-12-2024,79.38,Delhivery
,6815,6815,07-05-2026,14-05-2026,125.55,Delhivery
,6816,6816,12-05-2026,15-05-2026,119.85,Blue Dart
,6817,6817,13-10-2025,16-10-2025,286.27,Delhivery
,6818,6818,21-11-2025,26-11-2025,73.02,Delhivery
,6819,6819,20-01-2024,27-01-2024,115.12,Blue Dart
,6820,6820,09-01-2025,12-01-2025,159.14,Delhivery
,6821,6821,24-05-2025,29-05-2025,208.57,Ekart
,6822,6822,05-01-2025,12-01-2025,209.38,Blue Dart
,6823,6823,05-02-2026,11-02-2026,295.2,Ekart
,6824,6824,27-05-2026,31-05-2026,143.75,DTDC
,6825,6825,06-10-2024,08-10-2024,178.86,Blue Dart
,6826,6826,22-01-2024,26-01-2024,171.73,Blue Dart
,6827,6827,24-10-2024,31-10-2024,298.08,Delhivery
,6828,6828,30-04-2025,05-05-2025,92.51,DTDC
,6829,6829,14-01-2026,18-01-2026,278.62,Blue Dart
,6830,6830,13-02-2025,19-02-2025,150.43,DTDC
,6831,6831,18-10-2025,25-10-2025,101.08,Blue Dart
,6832,6832,03-01-2026,09-01-2026,260.22,DTDC
,6833,6833,07-12-2024,11-12-2024,140.44,DTDC
,6834,6834,27-03-2026,01-04-2026,150.14,Delhivery
,6835,6835,09-12-2024,14-12-2024,286.46,DTDC
,6836,6836,09-09-2025,14-09-2025,130.71,DTDC
,6837,6837,26-11-2025,03-12-2025,65.88,Delhivery
,6838,6838,23-03-2024,27-03-2024,259.62,Delhivery
,6839,6839,26-04-2025,03-05-2025,182.5,Ekart
,6840,6840,24-08-2025,26-08-2025,166.57,Delhivery
,6841,6841,07-03-2024,11-03-2024,103.89,DTDC
,6842,6842,26-10-2024,29-10-2024,40.73,Ekart
,6843,6843,09-10-2024,12-10-2024,123.34,Delhivery
,6844,6844,26-03-2025,31-03-2025,296.53,Ekart
,6845,6845,15-04-2025,17-04-2025,163.37,Delhivery
,6846,6846,14-05-2026,16-05-2026,241.83,DTDC
,6847,6847,09-04-2025,16-04-2025,108.1,Blue Dart
,6848,6848,31-03-2025,06-04-2025,90.59,DTDC
,6849,6849,20-08-2025,24-08-2025,251.58,DTDC
,6850,6850,31-08-2025,02-09-2025,267.64,Delhivery
,6851,6851,25-07-2024,29-07-2024,55.89,Blue Dart
,6852,6852,17-03-2026,19-03-2026,89.35,Blue Dart
,6853,6853,01-11-2025,03-11-2025,195.92,Blue Dart
,6854,6854,15-08-2025,19-08-2025,55.71,Blue Dart
,6855,6855,22-04-2026,29-04-2026,282.79,Delhivery
,6856,6856,21-10-2025,26-10-2025,169.24,DTDC
,6857,6857,26-02-2024,04-03-2024,90.83,Blue Dart
,6858,6858,05-05-2024,12-05-2024,187.49,Blue Dart
,6859,6859,26-05-2026,02-06-2026,54.2,Blue Dart
,6860,6860,06-01-2024,12-01-2024,269.66,Blue Dart
,6861,6861,19-09-2025,21-09-2025,75.86,Blue Dart
,6862,6862,07-03-2025,11-03-2025,77.74,Delhivery
,6863,6863,25-12-2025,27-12-2025,178.88,Ekart
,6864,6864,16-11-2025,19-11-2025,289.8,DTDC
,6865,6865,06-04-2025,11-04-2025,185.35,Ekart
,6866,6866,26-04-2026,28-04-2026,91.06,Ekart
,6867,6867,18-01-2024,23-01-2024,106.19,Ekart
,6868,6868,16-06-2024,21-06-2024,156.07,Ekart
,6869,6869,29-03-2024,03-04-2024,125.4,Ekart
,6870,6870,08-06-2025,13-06-2025,296.46,Ekart
,6871,6871,03-02-2024,07-02-2024,127.01,DTDC
,6872,6872,20-01-2026,26-01-2026,86.71,DTDC
,6873,6873,25-11-2025,27-11-2025,293.32,Delhivery
,6874,6874,07-08-2024,10-08-2024,196.51,DTDC
,6875,6875,02-03-2026,07-03-2026,50.96,Delhivery
,6876,6876,04-04-2025,07-04-2025,147.14,Ekart
,6877,6877,08-03-2024,15-03-2024,270.49,Ekart
,6878,6878,25-03-2026,01-04-2026,113.25,Blue Dart
,6879,6879,19-03-2026,25-03-2026,44.65,Blue Dart
,6880,6880,18-12-2024,23-12-2024,158.83,Ekart
,6881,6881,02-01-2026,06-01-2026,176.74,Blue Dart
,6882,6882,18-01-2026,23-01-2026,232.52,DTDC
,6883,6883,27-02-2026,06-03-2026,183.87,Blue Dart
,6884,6884,08-12-2024,14-12-2024,183.02,Blue Dart
,6885,6885,13-04-2026,20-04-2026,124.3,Blue Dart
,6886,6886,13-06-2025,16-06-2025,182.89,Ekart
,6887,6887,06-10-2025,13-10-2025,150.07,DTDC
,6888,6888,25-03-2024,30-03-2024,80.92,Ekart
,6889,6889,03-03-2024,07-03-2024,139.47,Delhivery
,6890,6890,18-02-2026,21-02-2026,250.8,Ekart
,6891,6891,27-10-2025,31-10-2025,238.72,DTDC
,6892,6892,23-03-2025,27-03-2025,235.35,Delhivery
,6893,6893,18-07-2024,25-07-2024,89.58,DTDC
,6894,6894,05-04-2025,09-04-2025,74.07,Blue Dart
,6895,6895,13-12-2025,15-12-2025,277.94,DTDC
,6896,6896,20-01-2026,25-01-2026,143.82,Delhivery
,6897,6897,15-10-2025,19-10-2025,189.03,Delhivery
,6898,6898,20-09-2024,26-09-2024,174.51,Delhivery
,6899,6899,25-03-2025,27-03-2025,124.47,Blue Dart
,6900,6900,02-11-2024,05-11-2024,297.23,DTDC
,6901,6901,17-01-2024,20-01-2024,283.33,Blue Dart
,6902,6902,28-03-2026,02-04-2026,236.91,Ekart
,6903,6903,23-01-2025,30-01-2025,79.39,Blue Dart
,6904,6904,04-01-2024,07-01-2024,85.58,DTDC
,6905,6905,04-11-2024,07-11-2024,146.56,Blue Dart
,6906,6906,11-09-2025,17-09-2025,73.55,DTDC
,6907,6907,02-03-2026,05-03-2026,82.66,Ekart
,6908,6908,09-04-2026,13-04-2026,123.41,Delhivery
,6909,6909,10-11-2024,15-11-2024,86.56,Ekart
,6910,6910,03-11-2025,06-11-2025,98.54,Delhivery
,6911,6911,30-06-2024,06-07-2024,207.07,DTDC
,6912,6912,03-03-2025,09-03-2025,240.22,DTDC
,6913,6913,02-07-2025,08-07-2025,248.42,Ekart
,6914,6914,11-09-2025,18-09-2025,283.05,Delhivery
,6915,6915,26-04-2025,28-04-2025,92.89,Ekart
,6916,6916,09-01-2025,11-01-2025,240.47,Ekart
,6917,6917,21-10-2025,28-10-2025,175,Blue Dart
,6918,6918,12-05-2024,17-05-2024,154.01,Ekart
,6919,6919,15-06-2025,21-06-2025,82.59,Delhivery
,6920,6920,18-11-2025,21-11-2025,121.13,Ekart
,6921,6921,11-01-2024,13-01-2024,232.96,Delhivery
,6922,6922,29-08-2024,04-09-2024,140.88,Blue Dart
,6923,6923,25-01-2025,01-02-2025,193.12,Blue Dart
,6924,6924,22-11-2024,29-11-2024,275.79,Delhivery
,6925,6925,05-04-2026,09-04-2026,44.48,Delhivery
,6926,6926,01-02-2025,08-02-2025,150.17,Ekart
,6927,6927,19-04-2026,21-04-2026,239.05,DTDC
,6928,6928,01-05-2024,04-05-2024,168.38,DTDC
,6929,6929,28-06-2024,02-07-2024,231.45,DTDC
,6930,6930,01-09-2024,07-09-2024,73.14,Ekart
,6931,6931,29-02-2024,06-03-2024,216.11,Ekart
,6932,6932,13-09-2025,19-09-2025,266.04,DTDC
,6933,6933,31-05-2026,06-06-2026,111.49,Ekart
,6934,6934,01-04-2025,05-04-2025,246.87,Blue Dart
,6935,6935,01-03-2025,06-03-2025,163.99,Ekart
,6936,6936,10-11-2024,13-11-2024,274.19,Ekart
,6937,6937,15-01-2024,19-01-2024,123.62,DTDC
,6938,6938,02-05-2026,09-05-2026,271.61,Ekart
,6939,6939,12-09-2024,16-09-2024,270.55,DTDC
,6940,6940,12-05-2026,16-05-2026,297.73,DTDC
,6941,6941,24-02-2024,01-03-2024,99.55,DTDC
,6942,6942,14-01-2024,21-01-2024,76.06,Delhivery
,6943,6943,14-08-2025,19-08-2025,155.54,Delhivery
,6944,6944,02-01-2024,05-01-2024,56.11,Ekart
,6945,6945,14-08-2025,20-08-2025,265.44,DTDC
,6946,6946,27-12-2025,30-12-2025,162.43,DTDC
,6947,6947,06-08-2024,08-08-2024,290.68,DTDC
,6948,6948,29-01-2025,04-02-2025,72.02,DTDC
,6949,6949,12-02-2026,16-02-2026,251.48,DTDC
,6950,6950,06-10-2024,12-10-2024,269.55,Ekart
,6951,6951,07-09-2024,11-09-2024,230.12,Ekart
,6952,6952,31-01-2024,05-02-2024,240.9,Delhivery
,6953,6953,06-08-2025,09-08-2025,105.96,DTDC
,6954,6954,04-11-2025,11-11-2025,287.27,Delhivery
,6955,6955,31-08-2025,04-09-2025,62.67,Blue Dart
,6956,6956,27-04-2026,29-04-2026,64.28,Ekart
,6957,6957,25-04-2024,27-04-2024,261.32,Blue Dart
,6958,6958,25-01-2026,27-01-2026,285.95,Delhivery
,6959,6959,18-10-2025,25-10-2025,63.33,Blue Dart
,6960,6960,11-04-2025,16-04-2025,46.58,Ekart
,6961,6961,08-10-2024,15-10-2024,284.71,Blue Dart
,6962,6962,21-01-2026,25-01-2026,77.58,DTDC
,6963,6963,16-10-2024,23-10-2024,258.03,Blue Dart
,6964,6964,27-10-2024,30-10-2024,186.8,Blue Dart
,6965,6965,30-11-2025,07-12-2025,126.8,Delhivery
,6966,6966,24-12-2024,28-12-2024,201.34,Delhivery
,6967,6967,01-11-2024,03-11-2024,242.08,Delhivery
,6968,6968,26-03-2024,31-03-2024,136.07,DTDC
,6969,6969,27-03-2025,03-04-2025,146.63,Delhivery
,6970,6970,14-03-2026,19-03-2026,244.64,Delhivery
,6971,6971,09-03-2026,14-03-2026,260.89,Ekart
,6972,6972,07-01-2024,12-01-2024,103.94,Delhivery
,6973,6973,21-10-2024,23-10-2024,191.35,Delhivery
,6974,6974,01-04-2024,04-04-2024,124.56,DTDC
,6975,6975,27-12-2025,29-12-2025,175.45,Blue Dart
,6976,6976,26-02-2024,01-03-2024,109.39,Blue Dart
,6977,6977,25-05-2025,27-05-2025,60.25,Ekart
,6978,6978,26-06-2024,30-06-2024,145.26,DTDC
,6979,6979,05-12-2024,08-12-2024,188.65,Blue Dart
,6980,6980,12-07-2024,18-07-2024,113.43,Blue Dart
,6981,6981,01-07-2024,06-07-2024,262.46,Blue Dart
,6982,6982,02-12-2024,09-12-2024,82.84,DTDC
,6983,6983,14-07-2024,18-07-2024,221.96,Ekart
,6984,6984,19-09-2024,21-09-2024,286.72,Blue Dart
,6985,6985,01-04-2025,03-04-2025,221.25,Delhivery
,6986,6986,11-03-2025,14-03-2025,149.55,Blue Dart
,6987,6987,20-04-2025,27-04-2025,261.11,Ekart
,6988,6988,14-08-2025,16-08-2025,265.11,Ekart
,6989,6989,19-04-2025,22-04-2025,144.61,DTDC
,6990,6990,29-08-2024,02-09-2024,204.36,Blue Dart
,6991,6991,08-10-2024,13-10-2024,123.88,Delhivery
,6992,6992,28-08-2024,02-09-2024,275.67,Delhivery
,6993,6993,31-03-2025,07-04-2025,122.26,DTDC
,6994,6994,28-02-2026,02-03-2026,169.13,Blue Dart
,6995,6995,30-07-2024,05-08-2024,267.37,Delhivery
,6996,6996,08-12-2025,12-12-2025,64.7,Blue Dart
,6997,6997,25-12-2025,30-12-2025,85.32,Blue Dart
,6998,6998,12-06-2024,19-06-2024,258.42,Delhivery
,6999,6999,04-02-2026,09-02-2026,136.35,Blue Dart
,7000,7000,05-05-2025,09-05-2025,100.96,Blue Dart
,7001,7001,14-12-2024,20-12-2024,208.8,Ekart
,7002,7002,18-07-2025,21-07-2025,196.94,DTDC
,7003,7003,07-03-2025,13-03-2025,177.46,Ekart
,7004,7004,11-01-2024,14-01-2024,135.31,Blue Dart
,7005,7005,29-03-2024,03-04-2024,289.35,Blue Dart
,7006,7006,13-02-2026,19-02-2026,113.86,Delhivery
,7007,7007,01-11-2025,04-11-2025,99.28,Ekart
,7008,7008,21-05-2025,26-05-2025,177.52,DTDC
,7009,7009,21-03-2024,28-03-2024,227.06,DTDC
,7010,7010,16-04-2025,22-04-2025,98.73,DTDC
,7011,7011,19-08-2025,23-08-2025,156.05,Delhivery
,7012,7012,13-03-2026,19-03-2026,60.34,Blue Dart
,7013,7013,24-08-2024,26-08-2024,216.49,Ekart
,7014,7014,22-05-2024,25-05-2024,108.99,DTDC
,7015,7015,13-05-2025,17-05-2025,40.04,Ekart
,7016,7016,19-06-2024,21-06-2024,67.36,DTDC
,7017,7017,13-11-2025,15-11-2025,69.79,Blue Dart
,7018,7018,07-11-2025,10-11-2025,293.54,DTDC
,7019,7019,19-03-2025,25-03-2025,222.61,DTDC
,7020,7020,26-08-2024,28-08-2024,190.61,Ekart
,7021,7021,04-03-2024,09-03-2024,164.02,Ekart
,7022,7022,01-01-2026,07-01-2026,299.38,Blue Dart
,7023,7023,02-04-2026,05-04-2026,140.64,DTDC
,7024,7024,23-05-2025,27-05-2025,78.46,DTDC
,7025,7025,08-03-2026,11-03-2026,212.6,Delhivery
,7026,7026,21-09-2024,24-09-2024,222.52,Ekart
,7027,7027,12-07-2024,16-07-2024,53.48,DTDC
,7028,7028,12-11-2025,16-11-2025,80.62,Delhivery
,7029,7029,27-03-2025,01-04-2025,105.8,Delhivery
,7030,7030,01-10-2025,06-10-2025,223.21,DTDC
,7031,7031,14-02-2026,20-02-2026,135.01,Delhivery
,7032,7032,11-11-2025,13-11-2025,203.84,Blue Dart
,7033,7033,21-02-2024,27-02-2024,183.34,Blue Dart
,7034,7034,27-03-2024,29-03-2024,95.11,Delhivery
,7035,7035,02-04-2026,09-04-2026,228.44,Delhivery
,7036,7036,12-05-2026,18-05-2026,102.08,Blue Dart
,7037,7037,01-06-2025,07-06-2025,114.21,Ekart
,7038,7038,10-03-2024,13-03-2024,234.22,Ekart
,7039,7039,22-04-2026,28-04-2026,222.42,Blue Dart
,7040,7040,19-08-2025,25-08-2025,114.16,Delhivery
,7041,7041,05-12-2024,12-12-2024,291.93,Delhivery
,7042,7042,10-05-2024,17-05-2024,92.02,Ekart
,7043,7043,27-08-2024,01-09-2024,235.69,Ekart
,7044,7044,25-03-2024,01-04-2024,130.39,Delhivery
,7045,7045,18-04-2025,20-04-2025,99.71,Delhivery
,7046,7046,15-06-2024,17-06-2024,267.28,Delhivery
,7047,7047,15-02-2024,17-02-2024,140.25,Delhivery
,7048,7048,06-08-2025,13-08-2025,67.55,Blue Dart
,7049,7049,24-04-2026,30-04-2026,263.27,Ekart
,7050,7050,02-11-2024,08-11-2024,156.65,Ekart
,7051,7051,20-12-2025,23-12-2025,120.16,Delhivery
,7052,7052,19-10-2024,22-10-2024,111.1,DTDC
,7053,7053,25-09-2025,01-10-2025,114.58,DTDC
,7054,7054,02-07-2024,09-07-2024,43.48,DTDC
,7055,7055,10-01-2026,15-01-2026,171.01,DTDC
,7056,7056,23-10-2024,25-10-2024,257.21,DTDC
,7057,7057,23-06-2024,28-06-2024,91.16,Ekart
,7058,7058,11-06-2025,14-06-2025,40.16,DTDC
,7059,7059,24-09-2024,29-09-2024,152.1,DTDC
,7060,7060,09-09-2024,11-09-2024,251.06,DTDC
,7061,7061,17-03-2024,21-03-2024,58.02,Ekart
,7062,7062,11-04-2026,13-04-2026,230.12,Delhivery
,7063,7063,06-09-2024,12-09-2024,280.42,DTDC
,7064,7064,03-08-2024,10-08-2024,265.8,Ekart
,7065,7065,10-04-2024,15-04-2024,81.38,Delhivery
,7066,7066,20-09-2024,26-09-2024,270.02,Delhivery
,7067,7067,01-12-2025,03-12-2025,131.55,Ekart
,7068,7068,26-10-2024,28-10-2024,150.9,Ekart
,7069,7069,28-07-2024,02-08-2024,95.72,Delhivery
,7070,7070,03-08-2024,07-08-2024,124.33,Ekart
,7071,7071,26-09-2024,30-09-2024,105.87,Delhivery
,7072,7072,24-03-2026,29-03-2026,299.74,Blue Dart
,7073,7073,21-05-2026,23-05-2026,190.01,Blue Dart
,7074,7074,20-03-2025,26-03-2025,245.38,Delhivery
,7075,7075,27-07-2024,31-07-2024,263.61,Ekart
,7076,7076,27-07-2024,29-07-2024,156.77,DTDC
,7077,7077,22-02-2024,25-02-2024,46.48,DTDC
,7078,7078,01-11-2024,05-11-2024,88.43,DTDC
,7079,7079,18-03-2026,25-03-2026,270.62,Ekart
,7080,7080,27-11-2025,30-11-2025,235.41,Delhivery
,7081,7081,06-04-2026,10-04-2026,211.8,Delhivery
,7082,7082,26-06-2024,01-07-2024,183.79,DTDC
,7083,7083,28-04-2024,03-05-2024,103.77,Blue Dart
,7084,7084,17-08-2024,20-08-2024,76.48,Delhivery
,7085,7085,23-02-2024,01-03-2024,249.99,Ekart
,7086,7086,02-02-2024,05-02-2024,186.15,Blue Dart
,7087,7087,30-11-2024,07-12-2024,107.24,Blue Dart
,7088,7088,12-10-2024,17-10-2024,90.28,DTDC
,7089,7089,08-02-2024,13-02-2024,114.32,Delhivery
,7090,7090,30-12-2024,02-01-2025,132.93,Ekart
,7091,7091,13-02-2026,17-02-2026,225.36,DTDC
,7092,7092,15-12-2024,22-12-2024,128.08,DTDC
,7093,7093,10-11-2024,12-11-2024,173.31,Delhivery
,7094,7094,27-05-2024,01-06-2024,42.67,Ekart
,7095,7095,05-07-2025,11-07-2025,137.93,Blue Dart
,7096,7096,18-11-2025,22-11-2025,276.38,DTDC
,7097,7097,17-06-2025,22-06-2025,138.98,DTDC
,7098,7098,09-09-2025,14-09-2025,273.91,DTDC
,7099,7099,18-02-2026,25-02-2026,220.66,Blue Dart
,7100,7100,06-04-2025,13-04-2025,292.13,DTDC
,7101,7101,29-07-2025,31-07-2025,70.9,Blue Dart
,7102,7102,02-08-2024,07-08-2024,85.89,Ekart
,7103,7103,02-02-2025,07-02-2025,115.61,Ekart
,7104,7104,12-02-2026,16-02-2026,82.04,Ekart
,7105,7105,16-02-2026,21-02-2026,151.13,Ekart
,7106,7106,09-09-2025,11-09-2025,97.57,Ekart
,7107,7107,10-06-2025,13-06-2025,274.55,DTDC
,7108,7108,20-06-2025,24-06-2025,218.98,Ekart
,7109,7109,11-09-2024,17-09-2024,108.53,Delhivery
,7110,7110,28-06-2025,03-07-2025,273.08,Blue Dart
,7111,7111,27-03-2024,30-03-2024,210.54,Blue Dart
,7112,7112,05-10-2024,07-10-2024,210.23,Delhivery
,7113,7113,14-06-2025,20-06-2025,77.79,Delhivery
,7114,7114,11-01-2025,13-01-2025,204.13,Delhivery
,7115,7115,28-05-2026,02-06-2026,288.78,DTDC
,7116,7116,25-11-2025,28-11-2025,47.07,DTDC
,7117,7117,31-05-2024,06-06-2024,158.88,DTDC
,7118,7118,29-02-2024,06-03-2024,166.77,Delhivery
,7119,7119,06-10-2025,11-10-2025,197.7,Ekart
,7120,7120,09-01-2024,13-01-2024,141.07,Delhivery
,7121,7121,17-09-2025,20-09-2025,241.32,Delhivery
,7122,7122,12-12-2025,15-12-2025,138.81,Ekart
,7123,7123,24-12-2024,27-12-2024,188.99,Blue Dart
,7124,7124,14-06-2025,21-06-2025,76.06,Delhivery
,7125,7125,18-09-2025,24-09-2025,156.19,Blue Dart
,7126,7126,09-07-2025,14-07-2025,100.63,Blue Dart
,7127,7127,22-10-2025,24-10-2025,56.63,Delhivery
,7128,7128,31-03-2025,03-04-2025,261.45,Ekart
,7129,7129,13-01-2025,16-01-2025,69.56,DTDC
,7130,7130,06-08-2025,10-08-2025,59.83,Ekart
,7131,7131,29-10-2024,31-10-2024,257.71,Blue Dart
,7132,7132,31-01-2025,04-02-2025,108.87,Delhivery
,7133,7133,02-11-2024,04-11-2024,137.31,Ekart
,7134,7134,19-07-2025,21-07-2025,119.39,Delhivery
,7135,7135,01-04-2025,06-04-2025,123.8,Ekart
,7136,7136,20-07-2025,27-07-2025,200.02,Blue Dart
,7137,7137,18-07-2025,21-07-2025,253.44,Blue Dart
,7138,7138,15-09-2025,20-09-2025,67.82,Delhivery
,7139,7139,16-12-2025,19-12-2025,213.37,Delhivery
,7140,7140,30-08-2024,01-09-2024,216.01,DTDC
,7141,7141,20-02-2026,27-02-2026,167.55,Ekart
,7142,7142,21-02-2024,25-02-2024,209.62,Delhivery
,7143,7143,23-04-2026,28-04-2026,258.04,DTDC
,7144,7144,23-07-2025,27-07-2025,63.48,Delhivery
,7145,7145,30-11-2025,02-12-2025,269.86,Ekart
,7146,7146,13-08-2025,15-08-2025,258.29,Delhivery
,7147,7147,19-09-2024,23-09-2024,146.02,Blue Dart
,7148,7148,11-02-2025,14-02-2025,180.71,Delhivery
,7149,7149,20-04-2025,25-04-2025,91.77,DTDC
,7150,7150,10-07-2025,15-07-2025,293.7,DTDC
,7151,7151,08-11-2025,11-11-2025,183.76,Delhivery
,7152,7152,18-07-2025,24-07-2025,254.54,DTDC
,7153,7153,16-03-2026,21-03-2026,278.97,Blue Dart
,7154,7154,16-09-2024,19-09-2024,254.58,Delhivery
,7155,7155,25-02-2026,03-03-2026,50.05,Ekart
,7156,7156,11-07-2024,17-07-2024,143.97,Ekart
,7157,7157,15-03-2024,22-03-2024,88.54,Ekart
,7158,7158,03-01-2025,10-01-2025,125.62,Delhivery
,7159,7159,14-12-2025,17-12-2025,237.89,Delhivery
,7160,7160,12-09-2024,14-09-2024,244.57,Delhivery
,7161,7161,02-10-2025,09-10-2025,174.42,Ekart
,7162,7162,13-04-2024,20-04-2024,43.76,Ekart
,7163,7163,13-07-2024,18-07-2024,189.05,DTDC
,7164,7164,03-10-2025,05-10-2025,157.64,DTDC
,7165,7165,05-06-2024,11-06-2024,221.45,Ekart
,7166,7166,17-12-2024,21-12-2024,104.06,Blue Dart
,7167,7167,26-09-2025,02-10-2025,141.25,Blue Dart
,7168,7168,17-01-2026,21-01-2026,241.33,Blue Dart
,7169,7169,09-02-2026,12-02-2026,63.5,DTDC
,7170,7170,17-02-2025,21-02-2025,112.94,DTDC
,7171,7171,12-05-2026,14-05-2026,140.34,Blue Dart
,7172,7172,27-02-2026,03-03-2026,165.33,Blue Dart
,7173,7173,09-03-2026,13-03-2026,126.44,Ekart
,7174,7174,28-02-2024,02-03-2024,43.22,Ekart
,7175,7175,14-05-2026,17-05-2026,254.73,Delhivery
,7176,7176,29-07-2024,02-08-2024,125.19,Delhivery
,7177,7177,02-04-2025,09-04-2025,75.11,Blue Dart
,7178,7178,18-04-2026,21-04-2026,189.68,DTDC
,7179,7179,14-12-2025,18-12-2025,204.51,DTDC
,7180,7180,15-08-2025,19-08-2025,82.85,DTDC
,7181,7181,24-03-2024,26-03-2024,131.71,Delhivery
,7182,7182,02-02-2024,07-02-2024,287.41,DTDC
,7183,7183,12-08-2024,14-08-2024,56.28,Ekart
,7184,7184,07-11-2025,13-11-2025,289.95,DTDC
,7185,7185,18-05-2024,22-05-2024,205,Delhivery
,7186,7186,09-11-2025,14-11-2025,286.64,Blue Dart
,7187,7187,14-04-2025,19-04-2025,106.07,Blue Dart
,7188,7188,31-07-2024,05-08-2024,91.45,Blue Dart
,7189,7189,02-02-2025,07-02-2025,289.47,DTDC
,7190,7190,24-11-2025,27-11-2025,291.81,Delhivery
,7191,7191,14-11-2024,16-11-2024,231.82,DTDC
,7192,7192,21-12-2025,24-12-2025,267.73,DTDC
,7193,7193,31-03-2025,05-04-2025,121.05,Delhivery
,7194,7194,18-08-2025,21-08-2025,272.36,DTDC
,7195,7195,21-06-2024,24-06-2024,233.6,Delhivery
,7196,7196,31-12-2025,05-01-2026,122.48,DTDC
,7197,7197,25-03-2026,31-03-2026,207.6,Ekart
,7198,7198,05-05-2024,09-05-2024,298.55,Blue Dart
,7199,7199,27-12-2025,02-01-2026,164.3,Blue Dart
,7200,7200,12-05-2026,14-05-2026,273.61,DTDC
,7201,7201,19-01-2024,24-01-2024,290.31,DTDC
,7202,7202,24-10-2024,31-10-2024,88.77,Ekart
,7203,7203,28-04-2024,05-05-2024,51.59,Delhivery
,7204,7204,25-11-2024,27-11-2024,149.05,Delhivery
,7205,7205,30-07-2024,04-08-2024,265.5,Ekart
,7206,7206,24-12-2024,30-12-2024,290.07,DTDC
,7207,7207,22-01-2026,25-01-2026,262.82,DTDC
,7208,7208,24-02-2025,28-02-2025,162.88,DTDC
,7209,7209,03-05-2026,07-05-2026,102.27,DTDC
,7210,7210,23-04-2024,26-04-2024,268.42,DTDC
,7211,7211,05-12-2024,09-12-2024,111,Blue Dart
,7212,7212,21-02-2024,26-02-2024,270.66,Ekart
,7213,7213,09-04-2026,13-04-2026,107.33,Blue Dart
,7214,7214,11-11-2024,16-11-2024,63.7,DTDC
,7215,7215,17-01-2025,21-01-2025,233.64,Ekart
,7216,7216,18-01-2025,21-01-2025,243.16,Delhivery
,7217,7217,12-09-2024,16-09-2024,221.13,Ekart
,7218,7218,16-09-2024,22-09-2024,229.81,Ekart
,7219,7219,16-12-2024,20-12-2024,196.46,Delhivery
,7220,7220,17-11-2025,23-11-2025,116.06,Blue Dart
,7221,7221,01-02-2025,03-02-2025,210.76,Ekart
,7222,7222,30-03-2024,02-04-2024,176.42,Ekart
,7223,7223,18-03-2025,25-03-2025,60.32,DTDC
,7224,7224,20-02-2024,22-02-2024,153.88,Blue Dart
,7225,7225,28-02-2026,06-03-2026,74.43,Blue Dart
,7226,7226,14-05-2024,20-05-2024,218.33,Blue Dart
,7227,7227,07-02-2025,14-02-2025,88.21,Blue Dart
,7228,7228,29-04-2026,04-05-2026,266.28,Ekart
,7229,7229,09-09-2025,16-09-2025,42.99,Delhivery
,7230,7230,22-03-2026,29-03-2026,232.39,DTDC
,7231,7231,31-01-2025,05-02-2025,129.78,Blue Dart
,7232,7232,22-04-2026,24-04-2026,93.74,Delhivery
,7233,7233,29-04-2024,01-05-2024,247.5,Delhivery
,7234,7234,04-05-2024,07-05-2024,110.48,Ekart
,7235,7235,20-07-2024,23-07-2024,281.06,Blue Dart
,7236,7236,10-01-2025,14-01-2025,243.85,Delhivery
,7237,7237,10-09-2024,16-09-2024,252.79,Ekart
,7238,7238,26-10-2024,29-10-2024,135.03,Blue Dart
,7239,7239,29-11-2025,04-12-2025,98.09,Blue Dart
,7240,7240,25-11-2025,30-11-2025,180.7,Ekart
,7241,7241,08-09-2024,10-09-2024,213.19,Blue Dart
,7242,7242,11-04-2025,13-04-2025,165.23,Blue Dart
,7243,7243,14-02-2026,16-02-2026,263.95,Blue Dart
,7244,7244,24-06-2025,29-06-2025,278.12,DTDC
,7245,7245,31-07-2025,06-08-2025,61.1,Ekart
,7246,7246,26-06-2025,01-07-2025,124.15,Blue Dart
,7247,7247,16-11-2025,19-11-2025,171.92,Blue Dart
,7248,7248,23-01-2025,25-01-2025,116.69,Delhivery
,7249,7249,25-02-2024,27-02-2024,253.97,Ekart
,7250,7250,01-04-2024,06-04-2024,71.26,Blue Dart
,7251,7251,10-07-2025,12-07-2025,107.98,Ekart
,7252,7252,19-04-2025,24-04-2025,93.24,DTDC
,7253,7253,26-03-2025,01-04-2025,151.15,Ekart
,7254,7254,02-02-2024,07-02-2024,41.83,Ekart
,7255,7255,03-09-2025,07-09-2025,91.91,Delhivery
,7256,7256,16-03-2026,23-03-2026,96.96,Delhivery
,7257,7257,05-02-2024,11-02-2024,148.14,Delhivery
,7258,7258,16-01-2025,20-01-2025,120.98,Delhivery
,7259,7259,28-02-2026,02-03-2026,176.69,Ekart
,7260,7260,09-05-2025,15-05-2025,215.7,Ekart
,7261,7261,07-02-2025,09-02-2025,286.62,Delhivery
